"","X.x","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E","X.y","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN","CPM_sd_UN"
"134",313,"cyp26b1",3323,0.189445731991312,1.0434661929562,2.09726325258266,11.5653419230092,6.31701707214357,51.096843615446,12.0515629646881,19.5889329527057,4457,0.212847602940702,0.417695015842041,0.333969347031667,0.655433209034673,0.729482087682518,3.45323059846731,0.967109643499819,1.2333726729369
"135",314,"nat16l",2339,1.32612012393919,5.21733096478102,0.571980887067998,15.7216366765906,6.96491625903009,30.8083910034307,10.1017293191399,11.505421002272,4473,0.152034002100502,0.487310851815714,0.0742154104514817,0.764672077207119,0.345544146796982,1.28711322306509,0.518481618572814,0.450319795365055
"136",318,"cyp2r1",3592,21.217921983027,19.8258576661679,403.341855530783,105.714453515006,212.348958502057,35.1120021635551,132.926841560099,151.664844034765,4497,1.18586521638391,2.15809091518388,40.7442603378634,4.69727133141516,10.9998220063706,1.78940131011488,10.2624518528886,15.3656322627706
"137",320,"aldh1a2",5282,11.840358249457,121.911633543716,9.34235448877731,14.6373858713085,8.74663902296803,15.6432850106111,30.3536093644731,44.9384903634459,4538,1.88522162604622,26.1059384901275,1.29876968290093,0.473368428747264,0.499119323151197,2.05624185636008,5.38644323455554,10.1723113572506
"138",322,"slc39a13",1594,10.9878524554961,10.434661929562,6.38711990559265,74.9940140320125,43.0852959279536,63.256252925004,34.8575328626035,29.8728076624767,4567,0.790576810922609,0.278463343894694,0.296861641805927,2.16657088542017,1.63173624876353,1.74231180195396,1.15108678879348,0.804104295789448
"139",323,"nr1h3",5925,77.1991357864598,63.1297046738503,65.2058211257518,343.436442573108,419.3527487123,383.089704539333,225.235592901801,173.420570343878,4588,21.7712691007919,32.1625162198371,39.092967455318,34.0097009576881,50.0271136973853,37.3890694797688,35.7421061517982,9.26284168060683
"140",324,"hsd11b2",2561,2200.60162281108,1708.5889354497,1624.52104942096,353.917533690835,542.5345816191,319.491895173049,1124.94260302746,816.050684212968,4602,200.563255570982,165.459438150428,171.103628795891,14.0371945601593,26.2997489506592,15.7906817366278,98.8756579607912,88.7227003399098
"141",325,"abcc12",5866,140.00039594158,492.08126549493,93.6142051834624,520.350032301639,491.512520651787,583.856580723552,386.902500049491,212.406994135188,4619,8.58992111867835,33.3285814723962,4.6384631532176,17.9515873363386,17.0276476782735,16.3400593318385,16.3127100151238,9.88602237812064
"142",327,"slc67a1",2064,1652.9140116242,963.641029195054,1396.30067548083,593.536961658181,417.733000745084,683.317816424206,951.240582521259,484.756162893529,4654,79.4225626973021,62.1147296475101,75.3471954608668,17.49642538562,16.3749531787681,21.9437108029877,45.4499295288425,30.0166515122334
"143",328,"dnajb6b",4181,7.5778292796525,19.9997686983272,17.3500869077293,38.4005493537413,14.4157569082251,30.5351458504069,21.3798561663471,11.2308649010979,4665,1.06423801470351,3.01088490586138,1.89249296651278,2.4032550997938,1.0750262344795,2.73119147333324,2.02951478244737,0.831468812050365
