"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E"
"37","cyp2u1",2205,320.068564199322,302.25737389298,139.468006296747,1590.05380594621,1497.61897048819,1802.59827449785,942.01083255355,762.81616455671
"38","herc56.1",7132,0.189445731991312,1.91302135375304,0.762641182757331,1.44566774037614,0.48592439016489,2.25427251244615,1.17516215191481,0.824493510957569
"39","mdh1aa",3248,3.031131711861,2.43475445023114,1.33462206982533,1.80708467547018,5.34516829181379,4.3719224483804,3.05411394126364,1.54151989583607
"40","prdx2",1022,20332.6420774316,11196.3922504201,8344.81982173072,9116.10970811065,5576.87323852409,9667.75507042245,10705.7653611066,5067.57414863352
"41","abca1a",9626,300.176762340234,391.386777874656,1316.22335129131,7187.13717128,4792.10534840779,3573.02193222714,2926.67522390352,2755.6801893171
"42","znf330",1696,0.568337195973937,0.695644128637469,3.05056473102932,1.80708467547018,0.48592439016489,1.36622576511888,1.32896348106578,0.988358221976973
"43","ucp1",2982,2.46279451588706,6.26079715773722,4.57584709654399,3.07204394829931,34.3386569049856,4.50854502489229,9.20311410805757,12.3848718129278
"44","dnajb1b",2169,17.6184530751921,24.5214555344708,10.6769765586026,59.814502758063,34.0147073115423,39.2106794589117,30.9761291161304,17.5547058415877
"45","c3a.6",5152,0,0.260866548239051,0.953301478446664,2.89133548075229,3.72542032459749,0.409867729535663,1.37346526026186,1.55338103186678
"46","c3a.1",6264,2.27334878389575,2.95648754670924,10.867636854292,21.0525364692276,24.6201691016878,7.7874868611776,11.5929442694983,9.33427333097292
"47","c3a.2",5164,0.189445731991312,0.347822064318734,1.33462206982533,0.542125402641054,4.53529430820564,1.22960318860699,1.36315212759818,1.62257215684681
"48","c3a.3",5179,0,0,1.143961774136,0.90354233773509,2.10567235738119,0,0.692196078208713,0.858379975218236
"49","sid4",1625,428.71569149634,194.258622922013,297.23940097967,206.188361471148,141.323010139622,239.909244354875,251.272388560611,101.09423111115
"50","cyp3a65",2012,1468.58331439665,10054.4924132617,1502.3077998841,1221.95065755294,2870.43636010237,3568.10351947271,3447.64567744507,3366.09120775372
"51","zgc:77197",2462,0.378891463982625,0.869555160796836,0.190660295689333,0.542125402641054,0.16197479672163,0.54649030604755,0.448282904313171,0.264226544945289
"52","fggy",2783,2.08390305190444,1.21737722511557,0.953301478446664,0.361416935094036,0.16197479672163,0.273245153023775,0.841869773384352,0.736545396312101
"53","abcf3",2407,104.005706863231,141.824446725964,126.693766485562,336.117749637454,289.286986944831,220.372215913675,203.050145428453,94.6916235451877
"54","slc22a23",6948,89.6078312318908,98.0858221378831,158.72469616137,214.049179809443,265.962616216917,315.256595301181,190.281123476447,91.1508319964741
"55","serbp1b",4989,0,0.173911032159367,0.381320591378666,0.722833870188072,2.10567235738119,0.683112882559438,0.677808455611122,0.753935370755013
"56","cyp8b1.2",2911,66.7796205269376,46.173379038312,54.9101651585278,30.359022547899,14.90168129839,30.7400797151747,40.6439913808735,18.8875807425992
"57","cyp8b1.1",1975,3100.46884976982,1144.85632470511,1066.74435438182,1584.36148921848,1257.24837215329,1330.02078234323,1580.61669542863,765.673802905012
"58","cyp8b1.3",1951,13.1664783733962,11.7389946707573,4.95716768792265,15.3602197414965,11.9051475590398,15.1651059928195,12.048852337572,3.8035229167365
"59","zgc:92744",1000,0.378891463982625,0,0,0.90354233773509,4.37331951148401,1.91271607116643,1.26141156406136,1.68507560734214
"60","scp2a",2461,0,0.347822064318734,0,0.722833870188072,4.37331951148401,0.819735459071326,1.04395181751036,1.66747392069589
"61","aldh9a1b",6226,308.985988877831,329.996183522399,543.381842714598,621.998545296836,472.561469435356,463.355468240067,456.713249681181,120.835853571908
"62","prdx1",1921,116.130233710675,194.867311534571,146.236446793718,150.801216167987,60.0926495837248,100.485905024493,128.102293802528,46.5466712725448
"63","dnajb4",1948,0,1.5651992894343,0,1.26495927282913,0.32394959344326,0.819735459071326,0.66230726912967,0.662566951645035
"64","ahsg2",1488,1.5155658559305,2.78257651454988,2.47858384396133,0.542125402641054,5.18319349509216,1.63947091814265,2.35691933838626,1.59373127218914
