"Geneid","E1_S1_L001.bam","E2_S2_L001.bam","E3_S3_L001.bam","E4_S4_L001.bam","E5_S5_L001.bam","E6_S6_L001.bam","L1_S1_L001.bam","L2_S2_L001.bam","L3_S3_L001.bam","L4_S4_L001.bam","L5_S5_L001.bam","L6_S6_L001.bam"
"cyp46a1.1",83.5042944484625,7538.34764910298,67.4388613219573,31.0702431789382,8.73052990474064,1060.13326349394,125.117316658923,9755.12179959391,35.4353566495108,37.3626148879973,10.8350541830694,1996.51407446096
"cyp46a1.5",200.731477039573,1034.38774386998,459.735652182611,67.7896214813196,40.7424728887897,67.6819271966664,155.074984027962,2276.93918434457,255.922020246467,44.8351378655968,19.5030975295249,82.2935908827993
"cyp46a1.2",5861.35912955554,7582.32346815845,1227.05830600439,10141.4080755357,7006.73527799352,7630.81189754338,4553.56544009378,4948.71524930772,956.754629536792,7831.20408052424,5512.8755683457,6277.56979147266
"cyp46a1.4",10917.3835732283,5405.20175955719,7718.45992081182,7107.8225142467,4747.4681504223,4834.7022802311,7360.7750941454,3179.62279480471,4236.49375054152,5421.31542024841,3155.1677781098,3590.50515003865
"cyp46a1.3",3619.58999397759,2233.84414187572,6449.45793276572,823.966708719373,456.412702242275,1010.3479997387,2438.90656698521,1439.82919010025,4533.75702021241,670.658937239552,368.391842224359,833.669855464879
"slc30a1a",582.924209322921,973.841326329841,852.032443043266,1259.75713252786,1969.21952295817,1725.88914351499,861.723490791741,1682.5910884311,1484.34771742951,1520.65842594149,2492.06246210596,1856.97276818143
"fmo5",1358.55063660383,2693.99691518078,1474.60827256426,1398.96796235557,1239.73524647317,1085.18859231193,1082.00045674055,1590.50898906422,1027.62534283581,898.570888056336,678.274391860143,812.201962191106
"prdx6",13275.5769654892,10988.2187874691,9701.32692870498,3012.60305940198,7446.17194986546,5025.05770047172,9181.14394074636,8001.37636165204,7362.67965939836,2424.83370623103,6230.15615526489,4055.64283763708
"hif1ab",823.801981770409,1862.91766810349,1857.03596176804,1601.52980749618,2943.1586367759,1973.51388676818,1608.9029592901,3492.14385932259,3606.53185455021,1810.21869132347,3694.75347642666,2497.43158418234
"esr2a",454.456064017594,734.204979013074,489.342957153227,611.720631938575,997.220526897042,447.741979916408,503.993698090875,650.155428863095,507.906778642988,569.779877041959,873.305367155391,343.486292380379
"clocka",6.42340726526635,5.09864568759079,40.2988317655599,20.1754825837261,29.1017663491355,65.0787761506407,21.1465887310857,19.5325665323677,23.6235710996739,28.021961165998,45.5072275688914,64.4036798213211
"cyp2n13",30071.1811123444,36925.6667309544,16182.8594418555,12912.7123632364,15628.1335589249,16081.9417684656,16642.3653313644,17939.267176656,8278.09303951072,8542.96189414059,9792.7219706581,10179.359393981
"cyp2ad6",313.944030089893,96.874268064225,263.998469321321,105.31601908705,443.801936824316,351.099997332707,273.143437776523,55.8073329496219,141.741426598043,112.087844663992,515.748579114102,237.935817117659
"cyp2ad2",63193.4806756903,38405.5486417776,48004.9553093006,30550.5227475814,24840.2976967437,29572.4466706127,45412.2993000065,24238.5198833445,35301.4897466127,22335.3711800448,18124.8786374384,21288.9941631589
"cyp2v1",1354.53600706304,1465.86063518235,1134.94669054026,670.633041083055,529.652147554266,635.81964299176,960.407571536807,721.309778373863,696.895347440379,509.999693221163,333.719668838537,447.247776536952
"cyp2ad3",8611.3803649977,4315.36624383466,4716.60816684665,4695.64181653641,2863.12877931578,5049.13684764746,5279.59831986105,2946.62717974004,2803.3304371613,3243.07497227817,2164.84382577726,3812.34004720098
"cyp2p6",11776.5142949577,8326.72573854671,6747.17583274802,4998.67756494397,3273.46368483859,3989.00358415352,11946.0604173358,12855.2191449454,8555.66999993189,4918.78825000485,3109.66055054091,4291.7896636486
"cyp2p7",3045.49796964441,711.898404129864,804.331785035052,728.738430924186,705.232804527383,1695.30211872419,1645.9094895695,332.05363105025,415.381125169266,453.955770889167,405.231026446795,987.523090593591
"cyp2p8",317.155733722526,469.712733969302,119.251645020534,131.544146445894,92.6406228780813,115.840221548141,195.605945762542,258.108914892001,102.368808098587,95.2746679643932,56.3422817519607,69.7706531397646
"cyp2p9",12125.7870650066,9888.18598037139,8364.06365419885,4660.9399864924,3337.97260024584,4179.35900439415,14947.1138014224,15426.5420105992,12711.4498825495,5563.2933568228,4078.31439450731,4878.57874646508
"cyp2p10",547.595469363956,240.273678027716,662.874661286556,271.965505228627,198.862070052426,327.346244037723,292.527810780018,96.2676493380978,259.859282096413,207.362512628385,138.688693543288,214.678932737737
"cyp2j20",623.070504730836,715.085057684608,335.549456333641,326.842817856362,177.520774729726,254.783408629758,274.905653504114,485.523796661711,212.612139897065,181.208682206787,132.187661033446,152.064244022564
"esr1",82.7013685403042,107.071559439407,126.653471263188,1968.32008086832,5809.68262216575,3175.84427615127,132.166179569285,133.937599079093,181.1140450975,2499.55893600702,6204.15202522552,3348.9913507087
"sod2",13420.1036289577,10449.6743367173,10976.0858927176,3644.0956642726,4212.48067903736,3901.14723635016,8943.24481752165,6240.65500709147,7388.27186142301,2819.0092932994,3228.84614655467,2810.50502775821
"slc22a16",8.02925908158294,3.18665355474424,19.7382033137436,27.0351466621929,24.2514719576129,41.9758106171633,38.7687460069904,39.0651330647353,31.4980947995652,11.2087844663992,8.6680433464555,50.0917509721387
"rxrgb",1029.35101425893,2249.77740964944,1972.17548109821,2094.21509219077,8672.32637204237,3543.53936140239,969.21865017476,1690.96218837354,1250.08063735774,1772.85607643547,6817.41609198725,2951.83532514389
"ephx1",10989.6469049626,7946.23930411025,12011.5191415511,6937.13793158837,5610.33552267417,6143.76186250124,11815.6564534941,8260.88045986778,13699.7026068859,6566.47956656553,5194.32497536346,5871.46881037711
"ncoa1",24.0877772447488,54.810441141601,82.242513807265,202.965354792284,359.406814411823,407.393138703011,3.52443145518094,33.4843997697731,33.466725724538,199.889989650786,238.371192027526,359.58721233571
"dnajc5ga",46.569702673181,79.6663388686061,87.1770646357009,228.386462847779,347.766107872169,129.506764539775,280.192300686885,404.603163884759,502.00088586807,717.362205849549,988.156941495927,334.54133684964
"cyp39a1",363.725436395707,1199.45639800573,18.0933530375983,1879.14444784825,1905.68066642922,2675.71388143359,237.899123224714,1121.7273922874,31.4980947995652,1599.11991720629,2036.99018641704,2091.33060308679
"hsf2",1066.28560603421,1342.21847725828,1253.37591042272,1095.932213948,1901.800430916,939.737527615252,1318.13736423767,1365.884473942,1281.57873215731,1156.37293078352,1763.94682100369,869.449677587835
"hsdl1",128.468145305327,56.0851025634987,44.4109574559231,83.5264978966259,42.6825906453987,54.6661719665382,88.1107863795236,53.0169663021408,59.0589277491847,63.5164453095954,39.0061950590497,57.2477153967299
"slc22a2",64918.9684523225,42106.5280802576,36111.865387632,21116.8706010827,38718.4450392073,28648.9788370351,39413.7169632885,24011.1050015748,22247.4980831179,13906.3652613126,28476.6894039429,19986.6086378833
"mgst3a",11534.833596602,20088.0266783968,16655.7538962473,5698.76681059927,4959.91104477099,7622.02626276304,6486.71609326053,10285.2914626153,8240.68905193624,3769.88784219893,3211.51005986176,5293.62468309137
"hsp90ab1",77948.0471640071,185250.368428658,250671.069958853,258007.299357902,523236.17813316,371048.919980043,68166.0287746546,142767.714335047,214167.358327793,251960.397889443,574951.315170393,350044.733775517
"hsp90aa1.2",94.7452571626787,101.972913751816,72.3734121503932,47.6141388975935,17.4610598094813,24.0791471757371,75.7752762863903,79.5254494532112,80.7138679238857,39.2307456323972,34.672173385822,16.1009199553303
"txnl1",2293.15639370009,2571.6294186786,3981.3600934097,2527.98796774088,2951.40413724149,2585.2543825842,2174.57420784664,2258.80180113595,4124.28178781806,2574.28416578302,3241.84821157436,2763.99125899837
"dnajc21",32.1170363263317,98.1489294861227,208.895985070453,660.141790139517,728.514217606692,264.219831171601,28.1954516414476,131.147232431611,202.768985272201,689.340244683551,836.466182932956,350.642256804971
"slc31a2",191.899292049832,152.322039916775,194.914757723218,472.10629245919,467.083349903624,467.916400523107,190.319298579771,121.380949165428,187.019937872418,504.395300987964,569.923850029449,475.871634235317
"gstt1b",24099.018207463,10642.7855421348,11242.5516374531,2124.88182571803,964.238525034689,1915.26838211336,14108.2991150893,6039.74860847283,7055.5732351026,1634.61440134988,738.950695285331,1529.58739575638
"rxraa",97.9569607953118,168.255307690496,92.1116154641368,102.894961177003,186.736334073619,105.753011244791,317.198830966285,503.661179870338,287.420115046032,173.736159229188,364.057820551131,178.899110614781
"esrra",269.783105141187,438.483529132808,703.995918190188,1148.79197831736,1732.52515665187,990.824366893505,740.130605587998,1358.90855732329,2775.76960421168,2109.11961042745,2905.96153189921,2080.5966564499
"prdx5",5124.27314586623,2767.92727765085,3344.80303654147,782.808724248572,1443.93264035627,1275.86940643331,3732.37291103662,1591.90417238796,2240.30199261907,668.790806495152,1022.82911488175,1082.33961921942
"hif1al2",202.33732885589,272.140213575158,530.464214056859,1529.70508949811,783.322544230897,1191.26699743748,133.928395296876,248.342631625818,305.137793370788,1186.26302269391,582.925915049132,908.807481923087
"slc22a6l",20.8760736121156,449.955481929887,3.2897005522906,0.807019303349043,0,76.1421680962497,31.7198830966285,283.222214719331,0,3.73626148879973,0,66.192670927469
"dnajc18",152.555922550076,188.649890440859,162.840177338385,324.421759946315,421.00555318416,303.267096861986,345.394282607732,267.875198158185,169.302259547663,422.19754823437,559.08879584638,357.798221229562
"aldh3a2b",271.388956957503,517.512537290465,402.988317655599,388.17628491089,555.358707829335,594.494620136103,3533.2425338189,11588.392686989,6185.43836626461,1208.68059162671,2333.87067103314,2350.73431347822
"slc47a1",722.633317342464,1607.348053013,393.941641136799,1073.7391831059,1022.92708717211,3452.10368091074,569.195680011722,1158.00215870465,230.32981822182,801.428089347543,736.783684448717,2903.5325652779
"slc47a2.1",362.922510487549,1966.1652432772,801.042084482761,984.160040434158,1832.44122111723,756.215378870445,281.954516414476,1063.1296926903,578.77749194201,827.581919769141,1328.37764284431,583.211100604186
"slco2b1",324.382066895951,1706.13431321007,486.053256600936,645.615442679234,575.244914834578,1169.46560742701,359.492008428456,2087.19425231586,411.44386331932,440.878855678368,500.579503257805,1164.63321010222
"hspa4a",263.35969787592,442.307513398501,993.489566791761,2185.81178312088,4259.52853463513,1046.4667205023,281.954516414476,549.702229553776,1234.33158995796,1967.14167385306,3935.2916792908,1068.02769037024
"slc22a4",35.3287399589649,3612.39046965808,3.2897005522906,8.47370268516495,6.30538270897935,501.106576359934,24.6710201862666,1441.22437342399,3.93726184994565,7.47252297759947,0,250.458754860693
"pparda",1175.48352954374,1246.61887061595,1741.0740172998,1369.10824813165,1851.84239868332,1573.60480732249,3281.24568477346,4630.61345149488,8327.30881263504,2540.65781238382,3978.63189602307,3484.95467477593
"ahr2",281.024067855403,376.025119459821,515.660561571552,1048.31807505041,1485.16014268421,1475.98664309653,1085.52488819573,2094.17016893456,2153.68223192027,1860.65822142227,2929.79865110196,2543.94535294219
"sult3st3",6332.67663764446,7432.55075108547,3743.6792285067,2073.63609995537,2650.20085552794,3992.58291684181,4044.28509482013,4184.1547878979,2228.49020706924,1726.15280782548,2253.69127007843,3030.55093381439
"sult3st4",27.299480877382,75.842354602913,23.8503290041069,10.8947605952121,9.2155593438929,13.9919368723878,33.482098824219,55.8073329496219,21.6549401747011,3.73626148879973,23.8371192027526,8.94495553073905
"sult3st2",2725.13053228925,3770.44848597339,1605.37386951781,846.159739561471,897.304462431677,1558.31129492709,2065.31683273603,2374.60201700641,1118.18236538456,683.735852450351,793.125966200678,1339.95433850471
"slc30a7",7780.35205005387,3878.79470683469,8391.20368375525,9790.35467857891,8195.05740391655,8657.75498520049,6120.17522192171,3335.88332706365,7963.11209151507,8165.59948377182,7372.1708661604,7794.63424948601
"gpx4a",1023440.67664898,408361.367741233,547593.684832636,344030.71497909,127073.832822378,290000.137555916,1833849.79691702,531299.761513638,827232.495090055,667697.950009678,194064.488462119,419768.873146522
"hsd11b1la",5599.60528349594,4859.00934027402,3184.4301346173,1591.44206620431,1762.59698187931,1901.60183912172,4683.96940393547,4040.45090555263,2815.14222271114,1507.58151073069,1670.7653550293,1695.96356862812
"dnaja3b",211.97243975379,241.548339449614,167.774728166821,410.772825404663,310.903870496597,312.378125523076,222.039181676399,186.954565381233,157.490473997826,302.637180592778,221.035105334615,304.128488045128
"hmox2a",5773.84020556629,4003.07419546972,5996.30168168769,5154.02878083866,3348.15821846804,4866.91627442567,3846.91693333,2221.13185139495,3756.14780484815,3979.11848557171,2795.4439792319,3932.20245131289
"dnajc19",1472.56611556231,1158.02990179406,1459.80462007895,550.790674535722,677.586126495704,529.415843985462,1143.67800720622,775.721927999745,1230.39432810801,567.911746297559,641.435207637707,563.53219843656
"cp",262372.099008886,428242.261938571,857886.465176067,340193.338191666,380879.067683094,195552.611304014,172686.568009501,239137.212055777,576013.534123348,289829.276209173,321842.282443056,149423.69314989
"ncoa6",61.0223690200303,661.549277964905,402.165892517526,1002.72148441119,1574.89058892738,1213.3937813287,81.0619234691617,457.6201301869,344.510411870244,801.428089347543,1181.02090595456,1016.14694829196
"gss",168.614440713242,165.705984846701,375.025862961128,234.035597971222,315.269135448968,130.808340062788,109.257375110609,89.2917327193951,228.361187296847,179.340551462387,260.041300393665,94.8165286258339
"dnajc5ab",24.0877772447488,17.8452599065678,36.1867060751966,38.7369265607541,69.8442392379252,34.1663574790864,207.941455855676,708.753128460198,279.545591346141,220.439427839184,411.732058956636,232.568843799215
"hsd17b10",5119.45559041728,3148.41371208731,2712.3581053636,1249.26588158432,1915.86628465142,1332.81333556512,3520.90702372576,2196.01855156762,1673.3362862269,876.153319123537,1454.06427136791,1044.77080599032
"hspb7",22.4819254284322,33.1411969693401,19.7382033137436,20.1754825837261,20.3712364443948,17.571269560673,116.306238020971,139.518332374055,74.8079751489673,56.043922331996,69.344346771644,84.0825819889471
"sult1st5",1417.96715380755,1548.07629689475,856.144568733629,218.298721555916,137.748360719241,234.934381903813,844.101333515836,758.979728114858,543.342135292499,158.791113273989,117.018585177149,130.59635074879
"hnf4a",5767.41679830102,6222.25973099361,3443.49405311019,5386.04683055151,11662.532864416,7583.62978483416,8518.55082717234,8379.47104238573,4474.69809246323,6172.30397949716,14066.0673404607,8941.37754852675
"hspg2",27.299480877382,49.7117954540102,26.3176044183248,339.351617058273,381.233139173675,397.956716161168,70.4886291036189,192.535298676196,66.933451449076,302.637180592778,437.736188996003,379.266114503336
"dnajc22",4597.55375011439,5700.2858787265,8558.97841192207,2242.30313435532,2625.46435413117,2508.7868206072,3230.14142867333,3824.19749037284,6053.54009429143,1804.61429909027,1698.93649590528,1790.78009725396
"dnajc11a",2400.7484653933,1451.83935954148,1759.98979547547,1842.02155989419,1948.84828651377,1588.89831971789,1781.60010059397,1103.59000907877,1395.75932580573,1647.69131656068,1514.7405747931,1254.08276540961
"aldh8a1",9360.51023730939,7929.03137491463,12458.9184166626,2116.00461338119,3958.32525292158,2952.62407395457,5337.75143887154,3670.72732476138,6272.05812696341,1253.51572949231,2706.59653493073,1674.49567535435
"rarga",41.7521472242313,44.6131497664194,59.2146099412308,114.596741075564,94.095711195538,158.792213807563,160.361631210733,128.35686578413,188.988568797391,226.043820072384,173.36086692911,259.403710391432
"nfe2",27.299480877382,38.2398426569309,88.8219149118462,91.1931812784419,68.8741803596206,86.5547722803522,21.1465887310857,32.0892164460326,31.4980947995652,93.4065372199933,69.344346771644,87.6605642012427
"dnajc16",24.0877772447488,28.0425512817494,9.8691016568718,56.491351234433,87.3052990474064,50.7614453974998,7.04886291036189,25.1132998273299,0,74.7252297759946,56.3422817519607,42.9357865475474
"cyp2aa12",5462.30495320087,1307.80261886704,3232.13079262551,100.87741291863,182.856098560401,198.490267259454,5721.91446748626,1721.65622149584,4586.91005518668,134.50541359679,156.024780236199,250.458754860693
"cyp2aa6",2536.44294387205,1238.33357137361,7041.60403217803,1592.24908550766,705.232804527383,682.676361820221,1668.81829402818,848.271460834253,5207.02879655312,1206.81246088231,613.264066761726,558.165225118117
"cyp2aa7",220.001698835372,294.446788458368,87.9994897737736,198.526748623865,69.3592097987729,136.340036035592,155.074984027962,221.834148474747,78.7452369989129,93.4065372199933,82.3464117913272,50.0917509721387
"cyp2aa1",358.907880946757,674.933222894831,393.941641136799,486.632639919473,534.502441945788,462.059310669549,352.443145518094,613.880662445841,389.788923144619,530.549131409562,546.086730826696,400.734007777109
"cyp2aa2",2562.13657293312,1456.93800522907,2467.27541421795,1375.16089290677,1477.39967165778,1390.73344633919,2024.78587100145,961.281310057237,2006.03491254731,932.197241455533,1280.7034044388,1003.62401054892
"abce1",4870.54855888821,3602.19317828289,4755.26214833606,8876.00180788445,12729.597630551,9083.69557510643,3616.06667301565,2653.63868175452,3933.3245880957,7717.24810511585,10479.6644058647,7232.89104215559
"vdra",20.8760736121156,31.8665355474424,41.1212569036325,176.73722743344,146.478890623982,170.831787395432,199.130377217723,325.077714431548,401.600708694456,693.07650617235,773.622868671153,815.779944403401
"abcg2a",19979.2053727028,22187.3940402623,17733.1308271225,12959.1159731789,22521.3719481568,14391.8459518334,10552.1477768117,10514.1015277088,8809.62338925338,8417.7971342658,13962.0508203032,9481.65286258339
"ncoa2",220.001698835372,406.616993585366,471.249604115629,999.896916849464,1205.78318573251,992.125942416518,667.879760756789,1372.8603905607,1665.46176252701,1266.59264470311,1731.44165845449,1402.56902721988
"slc22a13b",12.8468145305327,448.68082050799,0,4.43860616841974,33.4670313015058,30.2616309100479,3.52443145518094,288.802948014293,0,24.2856996771983,15.1690758562971,50.0917509721387
"hnf4g",475.33213762971,1526.40705272249,596.258225102671,344.597242530041,794.478221331399,632.565704184228,417.645127438942,1351.93264070459,582.714753791956,272.74708868238,658.771294330618,610.045967196403
"abcc13",1.60585181631659,15.2959370627724,39.4764066274872,17.7544246736789,28.6167369099832,34.8171452405928,0,16.7421998848866,51.1844040492934,5.6043922331996,13.0020650196832,21.4678932737737
"abcd3a",35791.2252820641,20957.345768131,23264.7623057991,22299.5573901408,25344.7283134621,31694.665560885,25365.3331829373,17312.8298642965,20085.9413274977,17945.2639307051,20837.976204879,24591.4717451078
"abcb8",924.970646198354,571.048317010169,485.230831462864,736.808623957676,370.077462073173,654.041700313939,581.531190104856,263.689648186964,255.922020246467,439.010724933969,247.039235373982,379.266114503336
"abcd4",393.433694997564,295.721449880266,117.606794744389,524.562547176878,251.730278920022,574.645593410158,338.345419697371,173.002732143828,114.180593648424,541.757915875961,201.53200780509,522.38540299516
"slc22a17",0,0,4.9345508284359,12.9123088535847,4.85029439152258,16.2696940376602,10.5732943655428,2.7903666474811,31.4980947995652,56.043922331996,69.344346771644,71.5596442459124
"pparab",117.227182591111,105.796898017509,160.372901924167,276.404111397047,240.57460181952,323.441517468684,1994.82820363241,3176.83242815723,4197.12113204206,1401.0980582999,2010.98605637768,1749.63330181256
"fth1b",168.614440713242,304.64407983355,115.139519330171,133.965204355941,161.999832676854,139.919368723878,172.697141303866,237.181165035893,94.4942843986955,112.087844663992,162.525812746041,110.917448581164
"cat",93868.4620709698,130420.170035018,152046.669826319,57436.3708386547,99707.0167770905,71728.850891594,80566.7408497088,106333.897018886,149560.828632035,48900.1903654109,88327.3617003815,60988.495799685
"dnajc24",104.380368060578,72.6557010481688,55.9249093889402,150.912609726271,164.910009311768,112.911676621362,59.915334738076,92.0820993668762,64.9648205241032,194.285597417586,184.195921112179,101.972493050425
"cyp2x7",7533.05087034111,917.756223766342,6659.99876811232,695.2471298352,1004.01093904517,702.85078242692,4534.18106709028,493.894896604154,4393.98422453934,439.010724933969,582.925915049132,450.825758749248
"cyp2x8",5361.13628877293,8374.52554186787,4423.00239255471,11278.0947643029,13255.8545720312,14983.7374209235,2713.81222048933,4209.26808772523,2478.50633454078,7298.78681837028,9142.61871967394,9889.54283478509
"cyp2x9",16473.6308576837,22717.0158610608,11629.9138774853,17669.6876468273,29637.7238793987,35275.6252185741,8435.72668797559,9008.69872139272,4998.353918506,10610.9826281912,18302.5735260408,20716.5170091916
"bmal1a",403.068805895463,461.427434726967,487.698106877081,548.369616625675,505.400675596653,785.17543425748,243.185770407485,315.311431165364,366.165352044945,429.670071211969,377.059885570814,509.862465252126
"dnajb9a",44.9638508568644,14.0212756408747,37.8315563513419,25.4211080554949,13.5808242962632,14.9681185146474,186.79486712459,78.1302661294707,145.678688447989,85.9340142423938,26.0041300393665,32.2018399106606
"cyp11a1.1",3.21170363263317,0,1.6448502761453,800.563148922251,438.466612993641,320.838366422659,0,0,3.93726184994565,616.483145651956,329.385647165309,311.284452469719
"ugt5a5",11.2409627142161,49.7117954540102,18.0933530375983,14.5263474602828,9.70058878304516,13.6665429916346,45.8176089173523,11.1614665899244,23.6235710996739,3.73626148879973,13.0020650196832,35.7798221229562
"ugt5a4",12.8468145305327,196.297858972245,101.158291982936,40.3509651674521,31.5269135448968,58.5708985355767,10.5732943655428,104.638749280541,70.8707132990216,11.2087844663992,23.8371192027526,28.623857698365
"ugt5a3",1142.56356730925,2342.82769344797,3696.80099563656,1027.73908281501,995.765438579586,1175.32269728057,671.40419221197,1148.23587543847,2120.21550619573,665.054545006352,673.940370186915,747.798282369784
"ugt5a2",689.713355107974,969.380011353199,1838.94260873045,426.106192168295,385.598404126045,415.202591841088,771.850488684627,1238.92279148161,1789.4855108003,326.922880269977,320.717603818853,495.550536402943
"ugt5a1",1092.78216100344,465.25141899266,1834.83048304008,574.194234332844,623.747858749804,460.432341265783,694.312996670646,210.672681884823,897.695701787607,394.175587068372,353.222766368062,313.073443575867
"hsd17b12a",0,175.265945510933,3.2897005522906,357.106041731952,160.544744359397,326.370062395463,28.1954516414476,383.675414028651,0,424.06567897877,138.688693543288,459.770714279987
"clpxb",1270.22878670642,1794.08595132101,3138.37432688523,3334.60376143825,3653.72676513396,2890.47384273071,1920.81514307361,3718.16355776856,6756.34133450673,3736.26148879973,4091.316459527,3177.24820451851
